Attendance_ID,Student_ID,Course_ID,Attendance_Date,Status
60205,1419,3092,2026-01-22,Absent
60206,1165,3021,2026-05-08,Present
60207,1231,3066,2026-02-24,Present
60208,1400,3086,2026-04-04,Present
60209,1100,3046,2026-02-02,Present
60210,1065,3073,2026-05-28,Present
60211,1224,3093,2026-06-10,Present
60212,1255,3055,2026-01-20,Present
60213,1313,3005,2026-04-21,Present
60214,1124,3072,2026-01-10,Present
60215,1142,3020,2026-04-26,Present
60216,1339,3090,2026-06-22,Present
60217,1109,3073,2026-05-29,Present
60218,1207,3041,2026-02-24,Present
60219,1108,3054,2026-06-18,Present
60220,1284,3021,2026-05-01,Present
60221,1023,3016,2026-05-17,Present
60222,1263,3095,2026-06-22,Present
60223,1373,3060,2026-01-10,Present
60224,1468,3018,2026-06-10,Present
60225,1330,3060,2026-06-10,Present
60226,1091,3022,2026-04-02,Absent
60227,1124,3077,2026-01-30,Absent
60228,1139,3078,2026-06-20,Present
60229,1087,3062,2026-06-23,Present
60230,1022,3010,2026-03-11,Present
60231,1243,3009,2026-06-28,Present
60232,1485,3024,2026-05-29,Present
60233,1255,3023,2026-04-20,Present
60234,1222,3016,2026-04-20,Present
60235,1157,3057,2026-07-05,Present
60236,1280,3070,2026-05-08,Present
60237,1452,3039,2026-04-23,Present
60238,1160,3003,2026-05-03,Present
60239,1227,3068,2026-03-01,Absent
60240,1474,3071,2026-02-02,Present
60241,1425,3027,2026-06-23,Present
60242,1311,3097,2026-04-24,Present
60243,1408,3008,2026-05-11,Present
60244,1178,3059,2026-01-15,Present
60245,1003,3029,2026-01-13,Present
60246,1486,3016,2026-05-13,Present
60247,1172,3077,2026-04-05,Present
60248,1461,3006,2026-05-19,Present
60249,1290,3034,2026-02-08,Present
60250,1489,3084,2026-05-10,Present
60251,1387,3021,2026-03-07,Present
60252,1184,3062,2026-04-08,Present
60253,1034,3091,2026-06-23,Present
60254,1232,3060,2026-06-29,Present
60255,1372,3046,2026-03-15,Present
60256,1391,3026,2026-04-29,Absent
60257,1401,3051,2026-02-22,Absent
60258,1384,3100,2026-01-13,Present
60259,1434,3010,2026-04-22,Present
60260,1244,3067,2026-06-06,Present
60261,1259,3029,2026-06-02,Present
60262,1496,3031,2026-05-10,Present
60263,1086,3040,2026-02-11,Present
60264,1035,3043,2026-03-13,Present
60265,1278,3081,2026-03-22,Present
60266,1149,3008,2026-04-19,Absent
60267,1260,3046,2026-02-01,Present
60268,1009,3040,2026-01-20,Present
60269,1136,3083,2026-05-01,Present
60270,1103,3091,2026-01-26,Absent
60271,1001,3063,2026-01-30,Present
60272,1144,3043,2026-03-13,Absent
60273,1397,3056,2026-02-19,Present
60274,1262,3069,2026-06-25,Present
60275,1029,3017,2026-06-16,Present
60276,1096,3012,2026-05-23,Present
60277,1249,3021,2026-04-12,Present
60278,1024,3098,2026-04-21,Present
60279,1085,3061,2026-06-14,Present
60280,1209,3060,2026-06-24,Absent
60281,1453,3007,2026-05-07,Present
60282,1097,3014,2026-05-10,Present
60283,1205,3099,2026-03-20,Present
60284,1457,3054,2026-03-22,Present
60285,1476,3058,2026-04-27,Absent
60286,1337,3059,2026-02-04,Present
60287,1021,3033,2026-01-22,Present
60288,1367,3094,2026-02-26,Present
60289,1489,3049,2026-04-14,Present
60290,1050,3044,2026-06-29,Present
60291,1178,3051,2026-04-29,Present
60292,1186,3061,2026-05-26,Present
60293,1356,3009,2026-01-23,Present
60294,1475,3100,2026-05-28,Absent
60295,1221,3024,2026-03-12,Present
60296,1178,3011,2026-06-12,Present
60297,1347,3025,2026-03-27,Present
60298,1116,3059,2026-04-19,Present
60299,1070,3074,2026-07-03,Present
60300,1169,3022,2026-04-05,Present
60301,1447,3008,2026-02-16,Present
60302,1041,3096,2026-05-04,Present
60303,1271,3004,2026-05-14,Present
60304,1419,3010,2026-05-19,Absent
60305,1077,3011,2026-05-21,Present
60306,1385,3095,2026-07-04,Present
60307,1495,3006,2026-03-26,Present
60308,1498,3055,2026-06-18,Present
60309,1377,3024,2026-04-19,Present
60310,1022,3035,2026-03-22,Present
60311,1140,3032,2026-03-30,Present
60312,1359,3001,2026-04-29,Present
60313,1490,3094,2026-04-20,Absent
60314,1461,3037,2026-04-11,Present
60315,1449,3012,2026-05-21,Present
60316,1448,3015,2026-06-21,Absent
60317,1441,3032,2026-05-25,Present
60318,1303,3075,2026-05-31,Present
60319,1315,3009,2026-04-24,Present
60320,1400,3089,2026-04-04,Absent
60321,1117,3059,2026-06-27,Present
60322,1087,3027,2026-02-08,Absent
60323,1498,3010,2026-04-09,Absent
60324,1358,3097,2026-01-09,Present
60325,1354,3100,2026-04-26,Present
60326,1141,3058,2026-06-30,Absent
60327,1194,3005,2026-03-01,Present
60328,1155,3040,2026-06-15,Present
60329,1212,3040,2026-02-16,Present
60330,1237,3052,2026-06-14,Present
60331,1404,3022,2026-03-16,Present
60332,1235,3043,2026-04-08,Present
60333,1340,3020,2026-06-24,Present
60334,1176,3087,2026-05-26,Present
60335,1377,3040,2026-03-07,Present
60336,1182,3059,2026-01-25,Present
60337,1259,3039,2026-06-26,Present
60338,1244,3056,2026-01-17,Present
60339,1432,3096,2026-01-18,Present
60340,1132,3041,2026-01-13,Absent
60341,1324,3051,2026-05-04,Present
60342,1023,3007,2026-06-02,Present
60343,1348,3082,2026-05-02,Present
60344,1275,3003,2026-02-26,Present
60345,1248,3087,2026-05-24,Present
60346,1092,3027,2026-06-22,Present
60347,1341,3036,2026-05-05,Present
60348,1387,3038,2026-04-09,Absent
60349,1280,3030,2026-02-07,Present
60350,1156,3063,2026-01-17,Present
60351,1007,3009,2026-05-11,Present
60352,1194,3092,2026-01-28,Present
60353,1149,3061,2026-05-12,Present
60354,1339,3099,2026-02-20,Absent
60355,1234,3074,2026-04-06,Present
60356,1497,3025,2026-06-29,Present
60357,1081,3067,2026-06-23,Present
60358,1122,3037,2026-05-30,Present
60359,1054,3095,2026-03-22,Present
60360,1380,3054,2026-06-05,Present
60361,1256,3087,2026-05-21,Present
60362,1213,3004,2026-02-17,Present
60363,1333,3059,2026-03-12,Present
60364,1033,3014,2026-06-08,Present
60365,1140,3035,2026-06-20,Present
60366,1012,3040,2026-01-26,Present
60367,1463,3084,2026-03-15,Present
60368,1337,3011,2026-04-03,Present
60369,1078,3054,2026-02-16,Present
60370,1416,3029,2026-02-14,Present
60371,1009,3053,2026-06-26,Present
60372,1286,3048,2026-06-20,Present
60373,1481,3075,2026-03-15,Present
60374,1454,3026,2026-02-16,Present
60375,1388,3037,2026-04-06,Present
60376,1032,3047,2026-05-14,Present
60377,1274,3002,2026-04-03,Present
60378,1020,3068,2026-03-12,Present
60379,1374,3069,2026-04-10,Present
60380,1376,3038,2026-04-20,Present
60381,1476,3038,2026-06-22,Present
60382,1442,3074,2026-06-27,Present
60383,1132,3099,2026-05-09,Present
60384,1281,3075,2026-03-31,Present
60385,1148,3093,2026-06-24,Present
60386,1276,3057,2026-05-05,Absent
60387,1091,3012,2026-01-24,Present
60388,1171,3079,2026-02-25,Present
60389,1024,3053,2026-06-30,Present
60390,1419,3024,2026-04-05,Present
60391,1026,3004,2026-06-03,Present
60392,1359,3100,2026-03-31,Present
60393,1087,3049,2026-06-03,Present
60394,1356,3039,2026-02-17,Present
60395,1125,3025,2026-05-19,Present
60396,1461,3068,2026-02-11,Present
60397,1367,3065,2026-02-16,Present
60398,1307,3031,2026-03-17,Present
60399,1446,3100,2026-03-19,Absent
60400,1465,3021,2026-04-22,Present
60401,1318,3062,2026-01-21,Present
60402,1034,3087,2026-03-28,Present
60403,1420,3097,2026-06-08,Present
60404,1094,3054,2026-02-12,Present
60405,1402,3070,2026-05-05,Present
60406,1432,3040,2026-04-14,Present
60407,1168,3042,2026-02-25,Present
60408,1247,3074,2026-04-29,Present
60409,1280,3045,2026-02-03,Present
60410,1290,3076,2026-05-20,Present
60411,1376,3066,2026-07-05,Present
60412,1182,3014,2026-06-07,Present
60413,1036,3064,2026-06-25,Present
60414,1063,3080,2026-03-19,Present
60415,1282,3040,2026-04-15,Present
60416,1068,3066,2026-02-07,Present
60417,1043,3080,2026-01-21,Present
60418,1194,3073,2026-01-25,Present
60419,1160,3009,2026-04-15,Present
60420,1186,3061,2026-07-04,Present
60421,1018,3069,2026-04-19,Present
60422,1020,3003,2026-02-17,Present
60423,1107,3055,2026-03-14,Present
60424,1022,3091,2026-05-21,Present
60425,1499,3071,2026-01-21,Present
60426,1471,3009,2026-02-27,Present
60427,1083,3098,2026-02-26,Present
60428,1345,3097,2026-02-26,Present
60429,1150,3083,2026-06-04,Absent
60430,1411,3073,2026-03-09,Present
60431,1475,3042,2026-03-03,Present
60432,1256,3052,2026-05-04,Present
60433,1057,3006,2026-06-22,Present
60434,1399,3057,2026-01-21,Present
60435,1170,3016,2026-01-11,Present
60436,1097,3080,2026-02-09,Present
60437,1014,3056,2026-04-28,Present
60438,1093,3079,2026-06-22,Present
60439,1408,3055,2026-06-12,Present
60440,1361,3005,2026-02-23,Present
60441,1067,3088,2026-02-01,Present
60442,1185,3002,2026-02-01,Present
60443,1261,3055,2026-03-06,Present
60444,1013,3045,2026-05-23,Present
60445,1158,3046,2026-01-23,Present
60446,1247,3068,2026-01-11,Present
60447,1189,3085,2026-05-19,Present
60448,1241,3086,2026-02-03,Present
60449,1287,3030,2026-04-18,Present
60450,1361,3026,2026-06-13,Present
60451,1236,3073,2026-04-10,Present
60452,1011,3096,2026-02-16,Present
60453,1096,3061,2026-05-24,Present
60454,1033,3030,2026-05-30,Present
60455,1144,3048,2026-04-14,Present
60456,1266,3088,2026-05-22,Present
60457,1173,3053,2026-02-20,Present
60458,1303,3095,2026-07-07,Present
60459,1405,3024,2026-05-19,Present
60460,1363,3093,2026-05-02,Present
60461,1245,3007,2026-03-27,Present
60462,1339,3100,2026-03-14,Present
60463,1367,3087,2026-03-18,Present
60464,1176,3063,2026-04-18,Present
60465,1369,3091,2026-03-26,Present
60466,1474,3006,2026-05-09,Absent
60467,1395,3092,2026-03-16,Absent
60468,1384,3003,2026-03-16,Present
60469,1260,3017,2026-05-03,Present
60470,1122,3078,2026-04-10,Present
60471,1215,3015,2026-02-28,Present
60472,1178,3043,2026-01-19,Present
60473,1415,3092,2026-06-14,Present
60474,1149,3069,2026-04-08,Present
60475,1192,3039,2026-04-03,Present
60476,1116,3006,2026-03-10,Present
60477,1286,3044,2026-03-11,Present
60478,1265,3066,2026-03-01,Present
60479,1287,3091,2026-04-17,Present
60480,1400,3003,2026-02-20,Present
60481,1301,3099,2026-05-20,Present
60482,1490,3052,2026-05-23,Present
60483,1416,3015,2026-01-21,Present
60484,1165,3067,2026-05-29,Present
60485,1240,3100,2026-01-26,Present
60486,1031,3028,2026-02-12,Present
60487,1260,3012,2026-03-05,Present
60488,1103,3041,2026-04-17,Present
60489,1380,3079,2026-03-31,Present
60490,1425,3047,2026-03-28,Present
60491,1214,3096,2026-01-20,Present
60492,1022,3026,2026-04-24,Present
60493,1481,3089,2026-04-25,Absent
60494,1050,3003,2026-06-01,Present
60495,1159,3027,2026-01-31,Present
60496,1495,3039,2026-01-11,Present
60497,1286,3005,2026-05-08,Present
60498,1099,3071,2026-07-04,Present
60499,1129,3030,2026-06-16,Present
60500,1028,3089,2026-06-19,Present
60501,1445,3042,2026-05-03,Present
60502,1074,3095,2026-01-12,Present
60503,1202,3021,2026-04-22,Present
60504,1073,3087,2026-03-08,Present
60505,1196,3029,2026-05-13,Present
60506,1239,3072,2026-04-16,Present
60507,1180,3015,2026-06-08,Present
60508,1427,3065,2026-06-03,Present
60509,1055,3059,2026-05-16,Present
60510,1351,3095,2026-05-04,Present
60511,1043,3020,2026-04-24,Absent
60512,1206,3021,2026-05-01,Present
60513,1403,3069,2026-06-06,Present
60514,1167,3033,2026-01-25,Present
60515,1312,3087,2026-05-20,Absent
60516,1263,3022,2026-07-07,Present
60517,1023,3068,2026-04-13,Present
60518,1064,3057,2026-06-18,Present
60519,1373,3048,2026-06-12,Present
60520,1315,3011,2026-04-27,Present
60521,1034,3098,2026-02-19,Present
60522,1319,3082,2026-01-16,Present
60523,1023,3039,2026-03-03,Absent
60524,1089,3017,2026-01-11,Present
60525,1099,3016,2026-03-15,Present
60526,1147,3025,2026-03-29,Present
60527,1041,3041,2026-01-13,Present
60528,1028,3012,2026-02-01,Present
60529,1039,3001,2026-03-25,Present
60530,1380,3070,2026-01-13,Present
60531,1377,3055,2026-07-07,Present
60532,1258,3079,2026-03-11,Present
60533,1483,3072,2026-03-11,Present
60534,1191,3048,2026-06-02,Present
60535,1272,3062,2026-03-30,Present
60536,1391,3009,2026-06-28,Absent
60537,1340,3002,2026-05-20,Present
60538,1367,3014,2026-06-19,Present
60539,1070,3076,2026-06-28,Absent
60540,1010,3041,2026-01-19,Absent
60541,1333,3089,2026-05-14,Absent
60542,1287,3045,2026-06-14,Present
60543,1035,3025,2026-04-06,Present
60544,1053,3056,2026-03-27,Present
60545,1268,3005,2026-05-10,Present
60546,1403,3002,2026-07-03,Absent
60547,1442,3073,2026-02-01,Present
60548,1259,3079,2026-05-17,Present
60549,1067,3015,2026-03-26,Present
60550,1256,3064,2026-03-08,Absent
60551,1441,3011,2026-02-06,Present
60552,1238,3022,2026-04-05,Present
60553,1312,3061,2026-06-16,Present
60554,1217,3069,2026-05-11,Present
60555,1348,3011,2026-04-27,Absent
60556,1312,3034,2026-03-09,Present
60557,1232,3010,2026-03-28,Present
60558,1335,3034,2026-06-20,Present
60559,1269,3033,2026-01-11,Present
60560,1336,3049,2026-02-08,Present
60561,1421,3075,2026-04-11,Present
60562,1233,3064,2026-03-26,Present
60563,1374,3043,2026-01-27,Present
60564,1054,3077,2026-03-24,Present
60565,1046,3017,2026-01-10,Present
60566,1223,3037,2026-05-27,Present
60567,1416,3054,2026-01-16,Present
60568,1229,3008,2026-05-05,Present
60569,1040,3008,2026-01-16,Absent
60570,1066,3029,2026-02-04,Present
60571,1423,3066,2026-03-15,Present
60572,1469,3083,2026-01-18,Present
60573,1407,3049,2026-06-20,Present
60574,1122,3032,2026-04-13,Present
60575,1241,3084,2026-02-09,Absent
60576,1093,3005,2026-03-17,Present
60577,1381,3063,2026-02-12,Absent
60578,1339,3071,2026-06-16,Present
60579,1286,3048,2026-05-01,Present
60580,1038,3044,2026-01-13,Present
60581,1346,3052,2026-04-13,Present
60582,1265,3040,2026-04-26,Present
60583,1198,3049,2026-02-11,Present
60584,1437,3056,2026-02-25,Absent
60585,1386,3011,2026-02-04,Present
60586,1151,3019,2026-04-01,Present
60587,1052,3032,2026-05-26,Present
60588,1373,3048,2026-06-18,Present
60589,1016,3087,2026-05-22,Absent
60590,1181,3083,2026-05-05,Present
60591,1001,3029,2026-02-19,Present
60592,1291,3068,2026-01-16,Present
60593,1407,3076,2026-07-04,Present
60594,1419,3096,2026-01-09,Present
60595,1335,3021,2026-03-20,Present
60596,1349,3098,2026-02-18,Present
60597,1254,3016,2026-03-29,Present
60598,1256,3031,2026-06-01,Present
60599,1259,3088,2026-04-27,Present
60600,1390,3050,2026-05-16,Present
60601,1092,3005,2026-03-12,Present
60602,1447,3098,2026-02-20,Present
60603,1133,3067,2026-01-23,Present
60604,1334,3065,2026-02-10,Present
60605,1226,3013,2026-01-31,Present
60606,1480,3051,2026-07-01,Present
60607,1265,3032,2026-04-14,Present
60608,1473,3031,2026-05-29,Present
60609,1461,3031,2026-05-12,Present
60610,1283,3039,2026-03-22,Absent
60611,1118,3010,2026-04-26,Present
60612,1290,3022,2026-05-25,Absent
60613,1422,3051,2026-03-18,Absent
60614,1058,3020,2026-02-28,Present
60615,1244,3019,2026-01-27,Present
60616,1151,3010,2026-02-10,Present
60617,1470,3022,2026-04-19,Present
60618,1183,3079,2026-04-03,Present
60619,1032,3048,2026-03-16,Absent
60620,1407,3061,2026-06-10,Present
60621,1342,3018,2026-02-01,Present
60622,1229,3049,2026-02-20,Present
60623,1272,3093,2026-01-10,Present
60624,1296,3044,2026-06-08,Present
60625,1449,3092,2026-05-16,Present
60626,1379,3064,2026-03-13,Present
60627,1366,3066,2026-04-09,Present
60628,1371,3047,2026-05-28,Present
60629,1395,3072,2026-05-24,Absent
60630,1336,3067,2026-02-16,Present
60631,1457,3034,2026-01-18,Present
60632,1271,3088,2026-02-27,Absent
60633,1394,3054,2026-02-14,Present
60634,1048,3092,2026-04-08,Present
60635,1327,3088,2026-03-14,Present
60636,1407,3085,2026-06-18,Present
60637,1131,3043,2026-05-27,Absent
60638,1115,3074,2026-02-27,Present
60639,1085,3017,2026-06-30,Present
60640,1164,3075,2026-04-30,Present
60641,1115,3060,2026-03-23,Present
60642,1276,3074,2026-02-10,Present
60643,1224,3067,2026-06-06,Absent
60644,1059,3024,2026-01-26,Present
60645,1006,3079,2026-03-24,Present
60646,1342,3024,2026-02-27,Present
60647,1091,3097,2026-04-25,Present
60648,1278,3002,2026-01-23,Present
60649,1323,3039,2026-04-22,Present
60650,1416,3047,2026-05-29,Present
60651,1071,3032,2026-02-26,Present
60652,1263,3079,2026-05-09,Present
60653,1263,3099,2026-02-02,Present
60654,1306,3046,2026-04-22,Present
60655,1319,3096,2026-04-13,Present
60656,1026,3079,2026-04-18,Present
60657,1338,3005,2026-04-06,Present
60658,1114,3071,2026-04-27,Present
60659,1064,3069,2026-03-22,Present
60660,1366,3006,2026-02-22,Present
60661,1430,3058,2026-02-28,Present
60662,1353,3082,2026-03-01,Present
60663,1068,3080,2026-05-25,Absent
60664,1196,3082,2026-06-26,Present
60665,1253,3096,2026-05-06,Present
60666,1059,3098,2026-05-18,Present
60667,1283,3097,2026-04-18,Present
60668,1014,3065,2026-07-01,Present
60669,1416,3056,2026-06-29,Present
60670,1326,3081,2026-02-14,Present
60671,1465,3063,2026-06-28,Absent
60672,1484,3089,2026-05-03,Absent
60673,1356,3063,2026-03-19,Present
60674,1289,3075,2026-07-01,Present
60675,1416,3052,2026-03-13,Present
60676,1365,3004,2026-03-22,Present
60677,1136,3097,2026-04-10,Present
60678,1236,3061,2026-04-27,Present
60679,1025,3010,2026-01-25,Present
60680,1019,3009,2026-05-23,Present
60681,1316,3033,2026-05-29,Present
60682,1206,3058,2026-03-09,Present
60683,1015,3056,2026-04-25,Present
60684,1331,3021,2026-03-22,Present
60685,1133,3042,2026-02-19,Present
60686,1060,3078,2026-02-02,Present
60687,1405,3071,2026-04-05,Absent
60688,1015,3042,2026-02-24,Present
60689,1077,3086,2026-06-18,Present
60690,1456,3090,2026-05-30,Present
60691,1292,3084,2026-03-06,Present
60692,1231,3099,2026-06-05,Present
60693,1386,3043,2026-06-08,Present
60694,1434,3043,2026-04-16,Present
60695,1291,3076,2026-05-30,Absent
60696,1030,3047,2026-06-22,Present
60697,1398,3093,2026-03-31,Present
60698,1376,3053,2026-05-22,Present
60699,1170,3051,2026-03-16,Absent
60700,1284,3082,2026-01-30,Present
60701,1458,3030,2026-03-30,Present
60702,1023,3030,2026-02-23,Absent
60703,1153,3035,2026-04-29,Present
60704,1001,3033,2026-06-26,Present
60705,1081,3096,2026-03-01,Present
60706,1494,3100,2026-07-04,Present
60707,1086,3065,2026-06-04,Present
60708,1028,3006,2026-04-14,Present
60709,1029,3074,2026-04-20,Absent
60710,1394,3064,2026-06-12,Present
60711,1242,3055,2026-03-13,Present
60712,1419,3045,2026-03-10,Present
60713,1031,3091,2026-06-19,Present
60714,1182,3090,2026-04-27,Present
60715,1472,3071,2026-02-01,Absent
60716,1477,3072,2026-02-11,Absent
60717,1482,3029,2026-03-17,Present
60718,1248,3024,2026-01-27,Present
60719,1186,3028,2026-05-17,Present
60720,1396,3072,2026-03-25,Present
60721,1379,3049,2026-06-11,Absent
60722,1152,3091,2026-06-22,Present
60723,1064,3054,2026-02-21,Present
60724,1154,3093,2026-05-20,Present
60725,1341,3013,2026-03-28,Present
60726,1343,3028,2026-03-08,Present
60727,1031,3059,2026-03-16,Present
60728,1080,3016,2026-03-24,Present
60729,1014,3045,2026-06-13,Present
60730,1486,3062,2026-01-25,Present
