Issue_ID,Student_ID,Book_Name,Issue_Date,Return_Date,Fine
11854,1270,Structural Analysis,2025-10-04,2025-10-13,0
11855,1414,Software Engineering,2025-08-27,2025-09-16,0
11856,1289,Fluid Mechanics,2026-03-01,2026-03-29,0
11857,1315,Cyber Security,2025-08-02,2025-08-14,0
11858,1457,Microprocessors,2026-03-19,2026-03-26,0
11859,1381,Digital Electronics,2025-12-16,2026-01-05,10
11860,1358,Digital Electronics,2026-05-02,2026-05-30,0
11861,1356,Cyber Security,2025-11-23,2025-12-04,0
11862,1113,Artificial Intelligence,2026-01-28,2026-02-23,0
11863,1328,Thermodynamics,2026-06-21,2026-07-02,0
11864,1379,Cloud Computing,2025-09-10,2025-09-18,0
11865,1104,Cloud Computing,2025-10-28,2025-11-21,0
11866,1160,Cloud Computing,2026-02-16,2026-03-04,20
11867,1365,Software Engineering,2026-05-23,2026-06-02,0
11868,1072,Cloud Computing,2025-08-10,2025-08-30,10
11869,1029,Artificial Intelligence,2025-09-01,2025-09-06,10
11870,1475,Digital Electronics,2026-05-06,2026-06-04,10
11871,1360,Marketing Management,2026-03-09,2026-04-02,0
11872,1091,Cloud Computing,2025-08-23,2025-08-30,0
11873,1322,Thermodynamics,2025-10-24,2025-11-21,0
11874,1308,Cloud Computing,2026-07-01,2026-07-20,0
11875,1050,Python Programming,2026-06-06,2026-07-01,0
11876,1131,Artificial Intelligence,2026-05-27,2026-06-10,0
11877,1251,Database Management Systems,2026-01-10,2026-02-07,0
11878,1353,Financial Accounting,2025-11-01,2025-11-26,0
11879,1283,Python Programming,2026-05-12,2026-06-09,0
11880,1196,Cyber Security,2025-10-08,2025-11-02,0
11881,1433,Business Analytics,2025-07-09,2025-07-24,0
11882,1472,Cyber Security,2026-03-02,2026-03-29,0
11883,1462,Digital Electronics,2026-03-28,2026-04-25,0
11884,1277,Machine Learning,2025-09-18,2025-10-07,0
11885,1360,Python Programming,2025-07-14,2025-07-29,50
11886,1264,Machine Learning,2025-09-29,2025-10-20,0
11887,1196,Machine Learning,2026-04-18,2026-05-13,0
11888,1138,Data Structures,2025-09-23,2025-10-15,0
11889,1461,Thermodynamics,2025-11-16,2025-12-10,0
11890,1021,Thermodynamics,2025-10-06,2025-10-11,0
11891,1221,Software Engineering,2025-12-31,2026-01-07,50
11892,1374,Operating Systems,2025-10-01,2025-10-12,20
11893,1169,Cloud Computing,2025-12-29,2026-01-09,10
11894,1207,Thermodynamics,2025-10-02,2025-10-22,100
11895,1336,Microprocessors,2026-04-08,2026-04-14,0
11896,1236,Artificial Intelligence,2025-07-24,2025-08-21,0
11897,1154,Database Management Systems,2026-03-09,2026-04-04,100
11898,1241,Fluid Mechanics,2025-12-09,2025-12-25,0
11899,1194,Database Management Systems,2025-09-14,2025-09-29,0
11900,1426,Cyber Security,2026-03-14,2026-04-02,0
11901,1058,Software Engineering,2026-05-13,2026-05-26,0
11902,1409,Cyber Security,2025-09-08,2025-09-20,20
11903,1172,Structural Analysis,2025-08-12,2025-08-30,0
11904,1462,Cloud Computing,2025-07-26,2025-08-24,0
11905,1310,Software Engineering,2025-08-13,2025-09-04,0
11906,1218,Database Management Systems,2026-04-16,2026-05-07,0
11907,1129,Fluid Mechanics,2025-10-12,2025-11-05,0
11908,1218,Microprocessors,2026-01-01,2026-01-14,0
11909,1175,Electrical Machines,2025-12-05,2026-01-01,0
11910,1113,Computer Networks,2026-05-19,2026-06-04,10
11911,1203,Engineering Mathematics,2026-02-19,2026-02-26,0
11912,1475,Software Engineering,2026-03-15,2026-04-04,50
11913,1273,Marketing Management,2026-02-09,2026-03-02,50
11914,1292,Software Engineering,2025-09-14,2025-10-08,0
11915,1060,Database Management Systems,2026-02-03,2026-02-27,0
11916,1339,Engineering Mathematics,2026-01-18,2026-01-30,100
11917,1439,Machine Learning,2026-03-17,2026-03-22,20
11918,1481,Python Programming,2026-03-12,2026-03-19,0
11919,1032,Artificial Intelligence,2026-05-01,2026-05-16,0
11920,1385,Thermodynamics,2026-02-03,2026-02-20,20
11921,1197,Software Engineering,2025-11-27,2025-12-03,0
11922,1314,Financial Accounting,2026-04-03,2026-04-09,0
11923,1047,Data Structures,2025-07-23,2025-08-15,0
11924,1403,Marketing Management,2025-08-05,2025-08-21,20
11925,1480,Data Structures,2025-07-19,2025-08-06,0
11926,1356,Database Management Systems,2025-11-10,2025-12-09,10
11927,1165,Digital Electronics,2025-10-25,2025-11-12,0
11928,1240,Artificial Intelligence,2026-02-15,2026-02-26,50
11929,1398,Database Management Systems,2026-06-15,2026-07-07,0
11930,1231,Python Programming,2026-05-11,2026-05-24,0
11931,1147,Electrical Machines,2025-11-19,2025-11-29,0
11932,1436,Fluid Mechanics,2025-12-28,2026-01-09,0
11933,1064,Structural Analysis,2025-12-24,2026-01-11,10
11934,1228,Electrical Machines,2026-01-01,2026-01-06,0
11935,1087,Structural Analysis,2025-09-04,2025-09-26,0
11936,1249,Computer Networks,2025-07-30,2025-08-11,0
11937,1016,Data Structures,2025-09-08,2025-10-05,0
11938,1265,Thermodynamics,2026-05-16,2026-05-23,0
11939,1041,Microprocessors,2026-04-22,2026-05-08,0
11940,1446,Business Analytics,2026-01-18,2026-01-30,100
11941,1002,Digital Electronics,2025-08-22,2025-09-06,0
11942,1453,Digital Electronics,2025-08-08,2025-08-26,0
11943,1140,Computer Networks,2026-02-20,2026-03-22,20
11944,1048,Engineering Mathematics,2026-06-17,2026-06-24,20
11945,1450,Data Structures,2025-12-07,2025-12-14,0
11946,1205,Marketing Management,2026-01-09,2026-01-18,100
11947,1095,Engineering Mathematics,2025-10-06,2025-10-12,0
11948,1088,Cyber Security,2026-01-05,2026-01-23,0
11949,1066,Data Structures,2026-06-08,2026-06-24,10
11950,1361,Electrical Machines,2025-07-25,2025-08-18,0
11951,1450,Engineering Mathematics,2026-06-24,2026-07-23,0
11952,1311,Python Programming,2026-04-22,2026-05-17,0
11953,1076,Data Structures,2026-01-09,2026-01-16,0
11954,1151,Marketing Management,2026-02-11,2026-03-03,0
11955,1037,Marketing Management,2025-07-20,2025-08-14,10
11956,1280,Database Management Systems,2026-04-14,2026-05-10,0
11957,1292,Python Programming,2026-02-18,2026-02-25,0
11958,1477,Python Programming,2026-06-12,2026-07-06,0
11959,1034,Python Programming,2026-07-05,2026-07-20,100
11960,1093,Cyber Security,2025-11-20,2025-11-29,10
11961,1212,Electrical Machines,2026-04-09,2026-05-07,0
11962,1017,Machine Learning,2025-09-06,2025-09-16,50
11963,1038,Financial Accounting,2025-11-08,2025-12-01,0
11964,1481,Marketing Management,2026-04-01,2026-04-14,0
11965,1306,Database Management Systems,2025-12-20,2025-12-28,0
11966,1189,Operating Systems,2026-03-13,2026-04-04,10
11967,1096,Database Management Systems,2026-06-10,2026-06-22,0
11968,1364,Cyber Security,2025-11-27,2025-12-14,100
11969,1083,Data Structures,2026-05-13,2026-06-06,20
11970,1333,Machine Learning,2025-07-08,2025-07-30,0
11971,1137,Business Analytics,2026-03-09,2026-03-22,10
11972,1138,Database Management Systems,2026-03-14,2026-03-23,0
11973,1472,Artificial Intelligence,2026-02-16,2026-02-21,10
11974,1465,Fluid Mechanics,2026-04-15,2026-04-22,0
11975,1216,Digital Electronics,2025-10-07,2025-10-20,0
11976,1251,Machine Learning,2026-01-13,2026-01-24,0
11977,1346,Electrical Machines,2025-09-23,2025-10-13,0
11978,1070,Business Analytics,2026-03-24,2026-04-08,0
11979,1465,Data Structures,2025-10-07,2025-10-12,0
11980,1101,Database Management Systems,2025-08-24,2025-09-03,0
11981,1374,Cloud Computing,2026-06-14,2026-06-25,10
11982,1371,Data Structures,2025-11-14,2025-11-30,0
11983,1153,Structural Analysis,2025-08-03,2025-08-23,0
11984,1425,Software Engineering,2025-09-01,2025-09-13,0
11985,1164,Structural Analysis,2026-06-03,2026-06-14,0
11986,1379,Marketing Management,2026-04-04,2026-04-16,0
11987,1065,Financial Accounting,2025-11-27,2025-12-12,0
11988,1174,Engineering Mathematics,2026-02-05,2026-02-11,0
11989,1281,Computer Networks,2026-03-02,2026-03-08,0
11990,1131,Structural Analysis,2025-08-24,2025-09-11,20
11991,1208,Marketing Management,2025-10-17,2025-10-31,0
11992,1466,Artificial Intelligence,2025-10-30,2025-11-25,0
11993,1013,Computer Networks,2025-12-15,2025-12-26,20
11994,1140,Database Management Systems,2025-12-24,2026-01-11,0
11995,1103,Cyber Security,2026-05-25,2026-06-10,0
11996,1283,Engineering Mathematics,2025-11-13,2025-11-25,0
11997,1355,Structural Analysis,2026-02-13,2026-03-14,0
11998,1386,Fluid Mechanics,2026-05-04,2026-06-02,0
11999,1470,Python Programming,2025-08-25,2025-09-10,20
12000,1380,Machine Learning,2025-12-01,2025-12-21,10
12001,1178,Fluid Mechanics,2025-12-21,2025-12-30,0
12002,1344,Structural Analysis,2026-06-26,2026-07-26,0
12003,1428,Electrical Machines,2025-08-31,2025-09-16,0
12004,1457,Artificial Intelligence,2026-03-30,2026-04-19,0
12005,1247,Python Programming,2025-11-16,2025-11-21,0
12006,1424,Digital Electronics,2026-02-16,2026-03-12,0
12007,1355,Marketing Management,2025-07-17,2025-07-29,10
12008,1188,Digital Electronics,2025-07-12,2025-07-24,0
12009,1358,Marketing Management,2026-02-09,2026-02-28,10
12010,1044,Software Engineering,2025-09-20,2025-10-13,0
12011,1194,Cloud Computing,2026-02-02,2026-02-13,0
12012,1096,Computer Networks,2025-12-02,2025-12-13,50
12013,1111,Thermodynamics,2026-01-25,2026-02-11,0
12014,1209,Artificial Intelligence,2026-05-06,2026-05-22,0
12015,1334,Microprocessors,2026-01-15,2026-01-22,0
12016,1159,Business Analytics,2026-06-06,2026-06-18,20
12017,1097,Operating Systems,2026-07-02,2026-07-11,0
12018,1336,Operating Systems,2026-05-10,2026-05-25,0
12019,1224,Structural Analysis,2026-07-07,2026-07-23,0
12020,1355,Operating Systems,2025-12-08,2025-12-19,0
12021,1395,Operating Systems,2025-11-01,2025-11-29,0
12022,1312,Machine Learning,2025-07-27,2025-08-15,50
12023,1233,Cyber Security,2026-02-14,2026-02-19,10
12024,1302,Electrical Machines,2025-11-24,2025-11-29,0
12025,1156,Database Management Systems,2025-08-10,2025-08-19,0
12026,1340,Microprocessors,2025-12-17,2026-01-11,20
12027,1309,Artificial Intelligence,2025-10-30,2025-11-21,0
12028,1156,Microprocessors,2025-07-15,2025-07-20,0
12029,1078,Fluid Mechanics,2026-01-17,2026-02-02,0
12030,1079,Marketing Management,2025-10-18,2025-10-31,20
12031,1028,Operating Systems,2025-10-25,2025-11-15,0
12032,1377,Operating Systems,2026-01-17,2026-02-02,50
12033,1465,Electrical Machines,2026-04-12,2026-04-20,0
12034,1475,Fluid Mechanics,2025-12-13,2025-12-26,0
12035,1202,Digital Electronics,2025-12-19,2025-12-28,0
12036,1360,Software Engineering,2026-04-21,2026-05-02,0
12037,1033,Microprocessors,2025-11-20,2025-12-07,10
12038,1332,Financial Accounting,2026-02-18,2026-03-15,0
12039,1131,Electrical Machines,2026-05-10,2026-06-05,0
12040,1107,Marketing Management,2025-10-15,2025-10-26,0
12041,1191,Cyber Security,2025-12-19,2025-12-29,0
12042,1187,Database Management Systems,2025-10-21,2025-11-08,0
12043,1102,Data Structures,2025-10-17,2025-11-13,0
12044,1032,Financial Accounting,2026-01-02,2026-01-08,0
12045,1283,Database Management Systems,2025-08-03,2025-08-20,0
12046,1466,Digital Electronics,2026-01-05,2026-01-15,0
12047,1127,Cyber Security,2026-01-26,2026-02-16,0
12048,1041,Thermodynamics,2025-12-09,2025-12-14,0
12049,1085,Structural Analysis,2026-05-02,2026-05-28,10
12050,1015,Data Structures,2026-05-04,2026-05-10,0
12051,1225,Structural Analysis,2026-05-23,2026-06-06,0
12052,1247,Database Management Systems,2026-02-24,2026-03-02,0
12053,1283,Business Analytics,2025-10-25,2025-10-30,0
12054,1281,Thermodynamics,2026-06-21,2026-07-21,10
12055,1014,Python Programming,2025-09-09,2025-10-04,0
12056,1110,Operating Systems,2026-01-30,2026-02-20,0
12057,1174,Cloud Computing,2026-05-21,2026-06-09,0
12058,1086,Computer Networks,2026-06-22,2026-07-14,0
12059,1488,Machine Learning,2025-12-17,2025-12-26,0
12060,1233,Data Structures,2026-03-15,2026-03-31,0
12061,1195,Software Engineering,2026-03-07,2026-03-24,0
12062,1179,Marketing Management,2025-10-02,2025-10-10,10
12063,1435,Data Structures,2025-12-23,2026-01-06,0
12064,1088,Electrical Machines,2026-06-06,2026-07-05,0
12065,1159,Marketing Management,2026-02-27,2026-03-17,0
12066,1369,Database Management Systems,2025-11-25,2025-12-15,0
12067,1359,Fluid Mechanics,2026-03-24,2026-04-07,20
12068,1200,Electrical Machines,2026-05-07,2026-05-22,0
12069,1092,Structural Analysis,2026-06-11,2026-07-04,0
12070,1196,Structural Analysis,2026-02-14,2026-03-02,50
12071,1388,Microprocessors,2026-05-02,2026-05-16,20
12072,1434,Python Programming,2026-03-29,2026-04-10,0
12073,1272,Software Engineering,2026-02-20,2026-02-25,0
12074,1233,Artificial Intelligence,2026-05-31,2026-06-24,0
12075,1161,Cloud Computing,2025-10-22,2025-11-05,10
12076,1487,Cloud Computing,2025-09-02,2025-09-19,0
12077,1092,Artificial Intelligence,2025-11-29,2025-12-21,0
12078,1076,Operating Systems,2025-12-17,2026-01-04,0
12079,1119,Engineering Mathematics,2026-02-01,2026-02-15,0
12080,1197,Python Programming,2026-05-16,2026-05-24,0
12081,1140,Marketing Management,2026-01-23,2026-02-18,0
12082,1423,Financial Accounting,2026-05-07,2026-05-14,0
12083,1170,Microprocessors,2025-10-06,2025-10-16,0
12084,1225,Microprocessors,2025-07-13,2025-08-06,10
12085,1030,Machine Learning,2026-02-01,2026-02-12,20
12086,1366,Marketing Management,2026-02-18,2026-03-17,0
12087,1229,Operating Systems,2026-06-14,2026-07-01,20
12088,1459,Structural Analysis,2026-01-09,2026-01-17,0
12089,1298,Computer Networks,2025-08-15,2025-09-09,0
12090,1004,Microprocessors,2025-11-04,2025-11-18,0
12091,1412,Computer Networks,2026-03-10,2026-04-04,0
12092,1166,Machine Learning,2025-10-21,2025-11-18,50
12093,1035,Data Structures,2025-08-07,2025-08-17,0
12094,1220,Software Engineering,2026-01-04,2026-01-23,10
12095,1318,Cyber Security,2025-09-08,2025-10-03,0
12096,1085,Marketing Management,2025-08-12,2025-08-19,0
12097,1429,Structural Analysis,2026-03-01,2026-03-21,0
12098,1332,Electrical Machines,2026-02-14,2026-02-21,0
12099,1335,Database Management Systems,2025-12-27,2026-01-24,0
12100,1432,Database Management Systems,2025-10-20,2025-11-01,0
12101,1166,Digital Electronics,2025-12-04,2025-12-21,0
12102,1196,Data Structures,2025-12-06,2025-12-22,10
12103,1181,Database Management Systems,2025-10-04,2025-10-29,0
12104,1368,Machine Learning,2026-06-24,2026-07-06,0
12105,1294,Financial Accounting,2025-11-08,2025-11-30,0
12106,1380,Machine Learning,2026-06-08,2026-06-21,50
12107,1290,Artificial Intelligence,2026-03-03,2026-03-20,0
12108,1328,Software Engineering,2026-01-14,2026-01-30,0
12109,1019,Software Engineering,2025-07-12,2025-07-28,50
12110,1058,Operating Systems,2026-03-17,2026-04-09,0
12111,1421,Machine Learning,2025-10-06,2025-10-28,0
12112,1029,Microprocessors,2026-06-06,2026-06-12,0
12113,1448,Fluid Mechanics,2026-05-31,2026-06-19,0
12114,1399,Fluid Mechanics,2026-05-14,2026-05-26,10
12115,1418,Fluid Mechanics,2025-12-09,2025-12-25,0
12116,1164,Thermodynamics,2026-01-27,2026-02-19,0
12117,1301,Data Structures,2025-10-31,2025-11-16,0
12118,1290,Structural Analysis,2026-04-01,2026-04-25,0
12119,1177,Artificial Intelligence,2025-09-26,2025-10-07,0
12120,1339,Data Structures,2026-04-20,2026-05-15,50
12121,1223,Business Analytics,2025-07-08,2025-08-06,0
12122,1444,Cloud Computing,2025-09-27,2025-10-10,0
12123,1382,Machine Learning,2025-07-29,2025-08-07,0
12124,1476,Software Engineering,2025-12-22,2026-01-19,0
12125,1179,Python Programming,2025-12-14,2025-12-26,0
12126,1043,Microprocessors,2025-07-28,2025-08-04,0
12127,1238,Structural Analysis,2026-04-26,2026-05-08,0
12128,1272,Machine Learning,2026-05-06,2026-06-05,0
12129,1369,Cyber Security,2026-01-01,2026-01-13,0
12130,1210,Software Engineering,2026-06-22,2026-06-29,0
12131,1025,Software Engineering,2026-04-28,2026-05-11,0
12132,1066,Financial Accounting,2026-02-22,2026-03-03,0
12133,1467,Artificial Intelligence,2026-05-02,2026-05-16,100
12134,1363,Cyber Security,2025-11-29,2025-12-08,50
12135,1355,Marketing Management,2026-03-07,2026-03-25,20
12136,1176,Electrical Machines,2025-07-20,2025-07-25,0
12137,1242,Software Engineering,2025-10-29,2025-11-06,50
12138,1132,Engineering Mathematics,2025-10-18,2025-11-04,0
12139,1306,Cloud Computing,2025-09-17,2025-09-27,20
12140,1275,Microprocessors,2025-07-23,2025-08-01,0
12141,1064,Microprocessors,2025-11-26,2025-12-18,0
12142,1028,Python Programming,2026-04-12,2026-04-22,0
12143,1232,Artificial Intelligence,2025-07-26,2025-08-17,0
12144,1050,Data Structures,2025-11-02,2025-12-02,0
12145,1417,Digital Electronics,2026-01-07,2026-02-01,0
12146,1435,Thermodynamics,2026-01-28,2026-02-22,0
12147,1363,Machine Learning,2025-08-08,2025-08-29,0
12148,1051,Database Management Systems,2025-08-13,2025-08-29,0
12149,1232,Database Management Systems,2025-11-25,2025-12-08,10
12150,1248,Structural Analysis,2026-04-20,2026-05-02,0
12151,1446,Cloud Computing,2026-03-01,2026-03-18,0
12152,1023,Data Structures,2026-02-19,2026-03-05,10
12153,1284,Microprocessors,2026-05-10,2026-06-01,0
12154,1352,Structural Analysis,2026-04-09,2026-04-29,0
12155,1257,Structural Analysis,2025-07-24,2025-08-11,0
12156,1029,Software Engineering,2026-03-06,2026-03-15,0
12157,1068,Database Management Systems,2026-01-29,2026-02-05,0
12158,1321,Financial Accounting,2025-07-24,2025-08-04,0
12159,1337,Marketing Management,2026-06-30,2026-07-18,0
12160,1362,Database Management Systems,2026-04-14,2026-04-24,0
12161,1384,Software Engineering,2025-10-15,2025-11-13,0
12162,1021,Machine Learning,2026-06-26,2026-07-04,0
12163,1235,Thermodynamics,2025-08-23,2025-09-15,0
12164,1003,Computer Networks,2026-02-25,2026-03-02,0
12165,1070,Digital Electronics,2026-06-28,2026-07-19,0
12166,1422,Cloud Computing,2025-09-09,2025-09-18,100
12167,1469,Engineering Mathematics,2026-01-31,2026-03-02,0
12168,1371,Python Programming,2026-04-13,2026-04-21,10
12169,1087,Financial Accounting,2026-02-26,2026-03-06,0
12170,1170,Marketing Management,2025-09-28,2025-10-25,0
12171,1333,Engineering Mathematics,2026-04-09,2026-04-21,10
12172,1096,Python Programming,2025-12-12,2025-12-26,50
12173,1121,Artificial Intelligence,2025-12-27,2026-01-01,0
12174,1422,Fluid Mechanics,2025-10-20,2025-10-27,0
12175,1141,Software Engineering,2025-09-10,2025-09-27,0
12176,1223,Electrical Machines,2025-08-07,2025-09-01,0
12177,1282,Digital Electronics,2026-05-16,2026-06-13,0
12178,1479,Digital Electronics,2026-02-19,2026-03-17,20
12179,1435,Cloud Computing,2025-10-28,2025-11-23,10
12180,1182,Structural Analysis,2025-08-30,2025-09-14,50
12181,1135,Marketing Management,2026-01-25,2026-02-14,0
12182,1171,Electrical Machines,2026-04-15,2026-04-29,0
12183,1046,Digital Electronics,2025-07-09,2025-07-22,0
12184,1123,Database Management Systems,2025-08-03,2025-08-24,0
12185,1216,Microprocessors,2026-05-08,2026-05-29,0
12186,1111,Thermodynamics,2025-09-16,2025-10-12,0
12187,1449,Microprocessors,2026-03-01,2026-03-09,0
12188,1230,Marketing Management,2025-10-14,2025-11-06,0
12189,1252,Python Programming,2026-02-09,2026-02-23,0
12190,1108,Cloud Computing,2026-06-27,2026-07-03,10
12191,1475,Python Programming,2025-07-22,2025-08-13,0
12192,1237,Python Programming,2025-07-15,2025-08-03,10
12193,1353,Software Engineering,2026-07-07,2026-07-27,0
